channel_id,channel_title,channel_description,is_official
UCc2j0JhnR8Hx0Hj13RhCJag,City of Delray Beach,Delray Beach is a vibrant city with historic charm and award-winning beaches. www.delraybeachfl.gov.,yes
UCHxHJQCYf067_qYAmq9lKcw,City of Boynton Beach,,yes
UCctfIbo24UITlmfJbednOqA,The Lore Lodge,"Many history, folklore, and mythology channels dazzle you with well written scripts, beautiful imagery, and flashy British accents.",no
UCF_votze88WRDSEREe9s3aQ,Dylan Is In Trouble,sorry if my jokes are weird.,no
UCLF3UOQibXmBa7v2ku4i0YA,ELKON Concrete Batching Plants,"Concrete Batching Plant, Elkon manufactures Concrete Batching Plants, Mixing Plants, Concrete Pumps, Concrete Mixers in ...",no
UCF_votze88WRDSEREe9s3aQ,Dylan Is In Trouble,sorry if my jokes are weird.,no
UCR67_AmyXMWnWbwGBzKNSfQ,Forest City SDA Church,"We want to share the Word of God through our weekly sermons, from Orlando, Florida. Our services are oriented to elevate the ...",no
UCLF3UOQibXmBa7v2ku4i0YA,ELKON Concrete Batching Plants,"Concrete Batching Plant, Elkon manufactures Concrete Batching Plants, Mixing Plants, Concrete Pumps, Concrete Mixers in ...",no
UCC5LeMH087fruTrEYzwaZiw,Dub City Derby Girls,"This is the YouTube channel for Dub City Derby Girls, a Women's Roller Derby team in West Palm Beach, FL. This channel's ...",yes
UCVCqinkdYH-lpaXv1aHaCbA,Charlie Chaplin,"Wrestling fanatic, amateur gamer, and inspiring comedian hailing from The City That Should've Been Atlantis, Florida a.k.a. ...",no
