channel_id,channel_title,channel_description,is_official
UCNDUY0RLNAYUGdKIK3tMXog,City of Palatka Official Page,,yes
UC0CHwDvT8NufglAgh_F-wDw,Palatka Florida,,no
UCs08fW0BioK3-mKQ60Z-CIA,Mt. Tabor First Baptist Church of Palatka,,no
UChEhUYE0VL7a2UXRXMZWVnA,palatka girls,,no
UCHvULMudZ0DWf5Qf15ZuSqQ,Drone Over Florida,,no
UCNDUY0RLNAYUGdKIK3tMXog,City of Palatka Official Page,,yes
UC0CHwDvT8NufglAgh_F-wDw,Palatka Florida,,no
UCs08fW0BioK3-mKQ60Z-CIA,Mt. Tabor First Baptist Church of Palatka,,no
UChEhUYE0VL7a2UXRXMZWVnA,palatka girls,,no
UCHvULMudZ0DWf5Qf15ZuSqQ,Drone Over Florida,,no
