channel_id,channel_title,channel_description,is_official
UCmTpLEs3Sk8hxbasbm612_Q,Bass fishing Productions,Welcome to the BFP NATION! My name is Bobby and I specialize in catching the coolest and rarest fish possible here in south ...,no
UCBqj-mYM9k8iszcI4GYVG6Q,New Prospect Baptist Church of Cross City,New Prospect Baptist Church is located in Dixie County near the banks of the Beautiful Suwanee River of North Florida. NPBC is ...,no
UCzTnOa1x4j-_VYrt5GqkMIQ,First Baptist Church Cross City,"The First Baptist Church of Cross City, Fl invites you to join us in our worship services church programs. You can fellowship, learn ...",no
UCAzoS5eveYcUaWisO0ffQDA,CityOfOldsmar,"Videos of City Council and Advisory Board Meetings for the City of Oldsmar, Florida.",yes
UCpn_ODet9knMmEj5DB0_KnQ,Kanel Joseph,Praise to the Most High.,no
UCAzoS5eveYcUaWisO0ffQDA,CityOfOldsmar,"Videos of City Council and Advisory Board Meetings for the City of Oldsmar, Florida.",yes
UCzadvs4Y41zpJVrI8kgJLaw,The Cross Church FL,"THE CROSS CHURCH MISSION: ""TO MAKE AND EQUIP AUTHENTIC DISCIPLES WHO KNOW AND LOVE JESUS AND WHO ...",no
UCzTnOa1x4j-_VYrt5GqkMIQ,First Baptist Church Cross City,"The First Baptist Church of Cross City, Fl invites you to join us in our worship services church programs. You can fellowship, learn ...",no
UCBqj-mYM9k8iszcI4GYVG6Q,New Prospect Baptist Church of Cross City,New Prospect Baptist Church is located in Dixie County near the banks of the Beautiful Suwanee River of North Florida. NPBC is ...,no
UC74Hj2m3LeGhMjHpnU4tl3A,City Church Tallahassee,"This is the YouTube Channel for City Church, located in Tallahassee, FL. You can find videos of music, sermons, and other digital ...",yes
