channel_id,channel_title,channel_description,is_official
UCU9xLHsLRbJVstjY4mmUouQ,Traveling Man Adam,Looking at America big & small thru my camera lens.,no
UCbFtnZaO80sxc6E1fYYp6JQ,Random things to do... Hosted by Katrina,"I have the attention span of a small child, so I put together a random collection of things to keep you busy... Stay Busy, Stay Happy!",no
UCvK3fuLI9p6jcqREZfsbdhg,The City Beautiful Sells | Blake Murphey Realtor,"I'm Blake, a millennial ex touring musician turned real estate agent. I've lived in Orlando my entire life and I'm ready to show you ...",no
UCo5E9pEhK_9kWG7-5HHcyRg,COURT TV,The Original True Crime Obsession | LIVE Gavel-to-Gavel Trials | In-depth Legal Reporting | Expert Analysis Watch 24/7 Court TV ...,no
UCtPrkXdtCM5DACLufB9jbsA,MrBallen,"I tell strange, dark & mysterious stories. Listen to MrBallen's exclusive Podcast on Amazon Music!",no
UCnukjV-mZHhvzzq1h66SChw,PUT ON 4 UR CITY,NEW YOUTUBE CHANNEL ➡️ https://youtube.com/channel/UCyDBEyaW4DoMi6rM9Yn7zmA FOLLOW ME ON ...,no
UC7c4CaveqV4ZowVmvltDrBw,Michael C Baldwin,"Welcome to the channel of Michael Corey Baldwin, a global adventurer, curious mind, and passionate storyteller. In January 2021 ...",no
UC7OaH_swR9dU3GEByH2hKmw,Greg Baldwin,,no
UCvK3fuLI9p6jcqREZfsbdhg,The City Beautiful Sells | Blake Murphey Realtor,"I'm Blake, a millennial ex touring musician turned real estate agent. I've lived in Orlando my entire life and I'm ready to show you ...",no
UC1Jf0xkLOrCGjmEW91pATBQ,BassBitesFishing,"Fishing Maryland, Tampa Bay, and everywhere else from salt to fresh   Weekly Fishing Videos! Contact Me: Instagram: ...",no
