channel_id,channel_title,channel_description,is_official
UCAkNPf00JA9Ri0iKw7xFjPA,"St. Petersburg, FL",,no
UC3ioUyl0vtK6Q2AzSHiPInQ,Living in St Petersburg Florida,We are your local real estate agents/advisors and lifelong residents of the Tampa Bay area. We own the Sunshine City Group and ...,no
UCPSWwr-Hu6S9Z2omWumzugA,Living In St. Petersburg Florida,"AVALON Group Realtor Team in St. Petersburg shares what it is live to live in St. Petersburg, FL. We show some of the great spots ...",no
UCOTJgUwO3Esy4oSF8jdff8g,Living In St.Petersburg Florida,"If you're wondering what it's like to live in St.Petersburg Florida, well this is the channel you need. We absolutely love this town ...",no
UC-KE1kCDi1BL9-u3GIhE7yQ,Visit St. Pete Clearwater,"The sun always shines a little brighter in St. Pete-Clearwater, so let's make every day a beach day. Let's dive into the warm Gulf ...",yes
UCAkNPf00JA9Ri0iKw7xFjPA,"St. Petersburg, FL",,no
UCPSWwr-Hu6S9Z2omWumzugA,Living In St. Petersburg Florida,"AVALON Group Realtor Team in St. Petersburg shares what it is live to live in St. Petersburg, FL. We show some of the great spots ...",no
UC3ioUyl0vtK6Q2AzSHiPInQ,Living in St Petersburg Florida,We are your local real estate agents/advisors and lifelong residents of the Tampa Bay area. We own the Sunshine City Group and ...,no
UCfmvNKfgxbva_ITScDiCaHA,City on a Hill - FL,Live Streaming Sundays at 9:15 & 11 AM.,no
UCSxVIi0UJg8jyBDaWl9CqqA,Living in St Pete FL,"If you're wanting to know what it's like to live in Clearwater and St. Petersburg, Florida, you've found the right place! In Pinellas ...",no
