channel_id,channel_title,channel_description,is_official
UCTgORvzgyWjxLUHhWQgALdg,Hipica TV,"La Transmisión Oficial en Español de Gulfstream Park, Santa Anita Park, Laurel Park, Pimlico, Pegasus World Cup y Preakness ...",no
UCctfIbo24UITlmfJbednOqA,The Lore Lodge,"Many history, folklore, and mythology channels dazzle you with well written scripts, beautiful imagery, and flashy British accents.",no
UCsSRxYAK0PiA7d0XUR6sPFA,The Paranormal Files (Official Channel),"THE PARANORMAL FILES is a web series which explores all things paranormal, including spirits, religion, demons and even ...",no
UCpbegEE5mpZdCC8FMoORf7g,Laro Benz,IG: @laroobenz SC: @larobenz Business Email: https://superlink.io/larobenz.,no
UCdZLunAkR-efJcxiTeEu_sA,Summer Laurel,im a song writer who was born in Florida but raised in Costa Rica. i myself have a seizure disorder but i dont let that hold me back!,no
UCTgORvzgyWjxLUHhWQgALdg,Hipica TV,"La Transmisión Oficial en Español de Gulfstream Park, Santa Anita Park, Laurel Park, Pimlico, Pegasus World Cup y Preakness ...",yes
UCsSRxYAK0PiA7d0XUR6sPFA,The Paranormal Files (Official Channel),"THE PARANORMAL FILES is a web series which explores all things paranormal, including spirits, religion, demons and even ...",no
UCwSrB22ZOZtlvx_6fx7oL-g,Laurel Ave,"Music addict/concert junkie/music memorabilia collector! Instagram: @13skp, @slipknotmaggotsunited, @numetalforever.",no
UCRZfZ16R-fcLou6MfAZokcg,Rose Colored Wandering Laurel McDaniel,Laurel McDaniel from Rose Colored Wandering is an Alabama native who has always loved to journal and travel. What started as ...,no
UCJGtQxed9ClEYdFtdahe3AQ,Amaizing Florida Roads | Carreteras en Florida,En este canal les mostrare las infraestructura y carreteras de todo florida | In this channel I will show you the infrastructures and ...,no
