channel_id,channel_title,channel_description,is_official
UCD5_-pGp2NnbjtB20u3hP6A,City of Coral Gables,This is a government access channel of the City of Coral Gables. It was created to provide information about government ...,yes
UCD5_-pGp2NnbjtB20u3hP6A,City of Coral Gables,This is a government access channel of the City of Coral Gables. It was created to provide information about government ...,yes
