channel_id,channel_title,channel_description,is_official
UCGKs48bajtm1XvmifRmnl1g,Daniel L. Plain,,no
UCl149bx5y8hcG9-i3Fu-Wsw,Madison Town,,no
UCfA5CSlYGseqSeOhsiiZTfw,Sturniolo Triplets,Triplet brothers documenting our life.,no
UCr36b7c1t0Tz0fDnpf7tHow,James Madison Audits,"Former Law Enforcement Officer turned 1st and 2nd Amendment media creator. Full-time stringer, full-time news publication.",no
UCB7hShJn8L-6f6VKq_deKyw,Chats & Reacts,Reactions with Bonny & Emily.,no
UCGKs48bajtm1XvmifRmnl1g,Daniel L. Plain,,no
UCr36b7c1t0Tz0fDnpf7tHow,James Madison Audits,"Former Law Enforcement Officer turned 1st and 2nd Amendment media creator. Full-time stringer, full-time news publication.",no
UCB7hShJn8L-6f6VKq_deKyw,Chats & Reacts,Reactions with Bonny & Emily.,no
UCOIkT9bq-1N2BvrsBjhNlag,Virtual Railfan,"Official channel of Virtual Railfan, Inc. Virtual Railfan is the premiere provider for live train cams all over the United States ...",yes
UCQ04wSSvl1mkA1EytZ9djJQ,Madison Stoeckler,,no
