channel_id,channel_title,channel_description,is_official
UCRmnt09hfWo6hD574tLVVDQ,EWU Bodycam,"Welcome to EWU Bodycam! Here, we post never-before-seen bodycam footage, analyze bodycam footage, and more. We're a ...",no
UCJWKjrrUh2KL1d3zXQW79cQ,EXPLORE WITH US,"What is up, EWU Crew! EXPLORE WITH US is a channel dedicated to all things mystery, including unsolved cold cases, true ...",no
UCzdnXbjukO763W5e5yeYG9Q,Parker Fishing,,no
UCTgORvzgyWjxLUHhWQgALdg,Hipica TV,"La Transmisión Oficial en Español de Gulfstream Park, Santa Anita Park, Laurel Park, Pimlico, Pegasus World Cup y Preakness ...",no
UCp1tsmksyf6TgKFMdt8-05Q,The Casual Criminalist,True crime. Casually done.,no
UC-KUAX-jLJ2Rz5A4f7FQvYA,City of Parker,,no
UC2Thv6ZmAMNq3f2veFd9F9Q,"Simon Parker, Travel Writer, Filmmaker and Cyclist","I'm a broadcaster, author, filmmaker and travel writer often reporting from over 40 countries a year - more often from the back of a ...",no
UCTgORvzgyWjxLUHhWQgALdg,Hipica TV,"La Transmisión Oficial en Español de Gulfstream Park, Santa Anita Park, Laurel Park, Pimlico, Pegasus World Cup y Preakness ...",no
UCp1tsmksyf6TgKFMdt8-05Q,The Casual Criminalist,True crime. Casually done.,no
UC_YFbvKedjnVjqrZqBR4L8Q,News4JAX The Local Station,"News4JAX, WJXT4, The Local Station, News4JAX.com -- the most trusted source for local news in Northeast Florida and ...",no
