channel_id,channel_title,channel_description,is_official
UCXsqLRFDQfAe-arU9o-9ImA,"Town of Callahan, Florida",,yes
UCfYcxHghc1bViC4bsslud0A,Yuliya Callahan,"Russian born, Saint Johns Florida based Real estate agent traveling all over the North Florida ( and sometimes the world ) to film ...",no
UC-AQKm7HUNMmxjdS371MSwg,Channel 5 with Andrew Callaghan,"More content on https://www.patreon.com/channel5. Directed, produced, filmed, edited, and created by Andrew Callaghan.",no
UCPZP3V1jze_TUMS8cvLZM6A,amberdelacruzmusic,"Country singer/songwriter/guitarist Amber DeLaCruz grew up in southeast Florida in the small town of Callahan, where she began ...",no
UCPcL9uy37-oy_iX1ka_fW8Q,Nassau County,Official Nassau County Florida YouTube Channel.,yes
UC-AQKm7HUNMmxjdS371MSwg,Channel 5 with Andrew Callaghan,"More content on https://www.patreon.com/channel5. Directed, produced, filmed, edited, and created by Andrew Callaghan.",no
UCMcAXI6mjro2X_GBZlOgPdQ,Brent Callahan,"WJHG-TV NewsChannel 7 - Panama City Beach, Florida - Rebroadcast of WJHG material is forbidden without permission.",no
UCwtEu-BNlmexdrNrnFSY_LQ,CityLeagueHoopsTV,Check out the best prep players from around the country with a focus on Central Ohio.,no
UCo7oW56Wdvfo0xUpcBGrxaw,Robert Callahan,"Content related to backpacking, hiking and enjoying God's great creation.",no
UCFrgVDJpN2n1xYNM62-W26w,UAH Ultimate,,no
