channel_id,channel_title,channel_description,is_official
UCodRdNQZmeAr0bj2jzrJEeg,Chissy and Scott Jennings - The CoreBlue Group ,,no
UCOXH7y6qXvdVk5snSqjq3Yw,First Church Truth of God Broadcast,"First Church of Our Lord Jesus Christ, Inc. 5105 North 5th Street Philadelphia, PA 19120 Pastor Gino Jennings-Overseer Signup ...",no
UC7bYyWCCCLHDU0ZuNzGNTtg,The Comments Section with Brett Cooper,Welcome to The Comments Section with Brett Cooper – an irreverent viral content and news review show offering an ...,no
UCp1tsmksyf6TgKFMdt8-05Q,The Casual Criminalist,True crime. Casually done.,no
UCctfIbo24UITlmfJbednOqA,The Lore Lodge,"Many history, folklore, and mythology channels dazzle you with well written scripts, beautiful imagery, and flashy British accents.",no
UCjmZ_eoA1tA8jgV_J7ln4cg,Douglas McCandless,,no
UC2Jgfe9yIDJwyKI9eK-yedQ,GT GLENN ROCK,"Exploring the city and beyond. Enjoys hiking, hanging out at the beach, exploring historical downtowns (Mainstreet), visiting parks ...",no
UCp1tsmksyf6TgKFMdt8-05Q,The Casual Criminalist,True crime. Casually done.,no
UCqk22Y3uPz2lcdnBSpSDLAQ,Trizzy 262 (previously Latrell Jennings etc),YouTube like you've never seen it before... provided to you by Latrell Jennings. Making the best lifestyle videos on YouTube.,no
UCGt7X90Au6BV8rf49BiM6Dg,Ray William Johnson,Comedian and storyteller.,no
