channel_id,channel_title,channel_description,is_official
UCUx4zRO4aRrlfZj6p-orhgQ,OFP Chocoyo,,no
UCvTw9sPNw9HSRge2y3Or26A,Centenary United Methodist Church - Quincy,"Centenary United Methodist Church in Quincy, FL was founded in 1838, 100 years after John Wesley's ""Aldersgate Experience"".",no
UCo6rFsXss59kLiVWMojOHSg,MLB Juice,"MLB Juice's OFFICIAL Youtube channel! Subscribe for more music,music videos,exclusive sneak peeks,merch, behind the ...",no
UCFClOt1DdPeA0-LpQF9SksQ,ZASL Music,"Producer Zaden Forrest was born and raised in Quincy, FL, a small town outside of Tallahassee. He started his career performing ...",no
UCtPrkXdtCM5DACLufB9jbsA,MrBallen,"I tell strange, dark & mysterious stories. Listen to MrBallen's exclusive Podcast on Amazon Music!",no
UCst70Bs-vWzdWF3oSideAyg,City of Quincy Florida,,no
UCPc-YG1ccrGlFYGHqNODZoA,City of Quincy Florida,,no
UCb6yh3tJQw0GuiZF4bk55ww,Glenn Sapp,,no
UCQGPlow2uwwfRQ9KAUkSa3w,Quincy the bunny,Please be respectful in the comment section. Some facts about Quincy! - Born: 5/16/22 - Adopted: 9/5/22 - Age: 2 years ...,no
UCF0ZVGnPLC2UhqDErrZ29jA,Bob Keefe,,no
